strain_id,seed_bank,strain_name_raw,awards_raw,breeder_name_raw,cbd_content_raw,cbd_max_raw,cbd_min_raw,cbd_range_raw,cbn_content_raw,climate_raw,description_raw,difficulty_raw,dominant_type_raw,effects_all_raw,flavors_all_raw,flowering_time_raw,flowering_type_raw,generation_raw,genetics_lineage_raw,height_indoor_raw,height_outdoor_raw,height_raw,indica_percentage_raw,is_hybrid_raw,s3_html_key_raw,sativa_percentage_raw,scraped_at_raw,seed_type_raw,source_url_raw,suitable_environments_raw,terpenes_raw,thc_average_raw,thc_content_raw,thc_max_raw,thc_min_raw,thc_range_raw,total_grow_time_raw,yield_indoor_raw,yield_outdoor_raw,breeder_extracted
a8ab33f8-c6ff-41d1-8dca-c899a839abf5,attitude,Ripper,,,,,,,,,Zombie Kush Auto Cannabis Seeds by Ripper Seeds is a must-have for kush lovers. Buy it online at Attitude Seedbank UK!,,,,,,,,Cannabiogen Seeds,,,,,FALSE,html/83d672eaa383c990.html,,2026-01-14T10:39:51.833856,,https://www.cannabis-seeds-bank.co.uk/ripper-seeds-zombie-kush-auto/prod_8403,,,,,,,,,,,Ripper Seeds
c6308cad-59d4-4e96-8233-dcbec8b6048c,attitude,Ripper,2017,,,,,,,,The Attitude Seedbank has now in stock Zombie Kush by Ripper Seeds at low prices. Place an order with us securely online and get extra free cannabis seeds souvenirs shipped with your order.,,Indica,,,,,,Cannabiogen Seeds,,,,80,FALSE,html/2d97cdcddeef626c.html,20,2026-01-14T10:39:52.047527,,https://www.cannabis-seeds-bank.co.uk/ripper-seeds-zombie-kush/prod_3777,,,,,,,,,,,Ripper Seeds
6cc93993-99bd-4854-859f-7edb2bb63a8f,attitude,BlimBurn,,,0.2,,,,,,BlimBurn Seeds Zombie Death Fuck - top quality cannabis seeds for sale at the Attitude Seedbank UK. Buy online today.,,,,,,,,Cannabiogen Seeds,,,,,FALSE,html/28eae5a811d65ed7.html,,2026-01-14T10:39:52.242499,,https://www.cannabis-seeds-bank.co.uk/blimburn-seeds-zombie-death-fuck/prod_5804,,,,23,23,23,,,,,BlimBurn Seeds
7d9bdf87-cee5-4bfd-98cd-366bc75f0165,attitude,Ripper,,,,,,,,,"If you're looking for a strain that guarantees a potent and flavorful smoking experience, then Zombie Bride Cannabis Seeds by Ripper Seeds is an excellent choice.",,,,,,,,Cannabiogen Seeds,,,,,FALSE,html/b5bec30be2e68189.html,,2026-01-14T10:39:52.468180,,https://www.cannabis-seeds-bank.co.uk/ripper-seeds-zombie-bride/prod_8434,,,,,,,,,,,Ripper Seeds
d76f7b54-44b7-4963-9d26-484ef1e72523,attitude,The Gardens by Preferred Zoap x Lazer Gun,,,,,,,,,"Discover Zoap x Lazer Gun, a premium indica blend bursting with juicy Melon Sherbert and zesty Funked Citrus flavours. Experience deep couchlock, cozy comfort, and a dreamy, floaty high perfect for unwinding.",,,,,,,,Cannabiogen Seeds,,,,,FALSE,html/f7d67a9e351350b1.html,,2026-01-14T10:39:52.668199,,https://www.cannabis-seeds-bank.co.uk/the-gardens-by-preffered-zoap-x-lazer-gun/prod_9931,,,,,,,,,,,The Gardens by Preferred
d34be5c5-2723-4d82-bee2-45c44232cc01,attitude,LIT Farms,,,,,,,,,Zoap Mintz Cannabis Seeds by LIT Farms Seeds is now in stock at the Attitude Seedbank UK. Here you will find the latest marijuana strains from the best breeders.,,,,,,,,Cannabiogen Seeds,,,,,FALSE,html/8ac56498cc2045d0.html,,2026-01-14T10:39:52.908362,,https://www.cannabis-seeds-bank.co.uk/lit-farms-seeds-zoap-mintz/prod_8915,,,,,,,,,,,LIT Farms Seeds
61a5dc5f-daab-4d0f-8b96-4b280fef35d8,attitude,Barneys Farm,,,,,,,,,Indulge in the pure pleasure offered by the Zoap from Barney's Farm Seeds cannabis seeds. Shop at ATTITUDE SEEDBANK UK.,,Balanced Hybrid,,,,,,Cannabiogen Seeds,,,,50,FALSE,html/06722d3adec4208e.html,50,2026-01-14T10:39:53.169319,,https://www.cannabis-seeds-bank.co.uk/barneys-farm-seeds-zoap/prod_9505,,,,27,27,27,,,,,Barneys Farm Seeds
d5fc4ddf-606b-49ba-bb84-53f5959632fe,attitude,The Gardens by Preferred Znackz x Lazer Gun,,,,,,,,,Experience Znackz x Lazer Gun Ã¢ÂÂ a potent indica with flavours of caramel apple and gritty gas. Enjoy a deeply calming and stoned high that soothes both body and mind.,,,,,,,,Cannabiogen Seeds,,,,,FALSE,html/34110b6b0c90762e.html,,2026-01-14T10:39:53.410683,,https://www.cannabis-seeds-bank.co.uk/the-gardens-by-preffered-znackz-x-lazer-gun/prod_9930,,,,,,,,,,,The Gardens by Preferred
e9afda6b-1808-4884-a57e-b29ce7395ed2,attitude,SeedStockers,,,,,,,,,Find your favourite marijuana seedbanks online at the Attitude Seedbank website. Buy online ZmÃÂ¤kdaun Cannabis Seeds by Seedstockers Seeds.,,,,,,,,Cannabiogen Seeds,,,,,FALSE,html/e4754c4f8ac3c307.html,,2026-01-14T10:39:53.630997,,https://www.cannabis-seeds-bank.co.uk/seedstockers-seeds-zmakdaun/prod_8976,,,18,,22,14,14-22%,,,,SeedStockers
6fda24dd-b0fe-4013-8c8c-71dca4b350ff,attitude,Grounded Genetics Zlurpi,,,,,,,,,"Buy Zlurpi Cannabis Seeds By Grounded Genetics online here at The Attitude Seedbank. We sell thousands of different Cannabis seeds, place an order today for your freebie. ",,,,,,,,Zlurpi | Attitude Seedbank UK,,,,,FALSE,html/ec43689e3e5e08f8.html,,2026-01-14T10:39:53.912334,,https://www.cannabis-seeds-bank.co.uk/grounded-genetics-zlurpi/prod_8061,,,,,,,,,,,Grounded Genetics
0cc333af-021c-458b-8323-56cd05b3fe47,attitude,Common Wealth,,,,,,,,,"Experience the unique flavour and potent effects of Zkittlez x Grape Sunshine from Common Wealth Seeds, available at Attitude Seedbank. This top-quality cannabis strain with vibrant genetics is perfect for both growers and enthusiasts.",,,,,,,,Cannabiogen Seeds,,,,,FALSE,html/0276df39a70f19a0.html,,2026-01-14T10:39:54.112882,,https://www.cannabis-seeds-bank.co.uk/common-wealth-seeds-zkittlez-x-grape-sunshine/prod_9831,,,,,,,,,,,Common Wealth Seed Co
c194f91a-7e24-4143-89f5-19757509a56b,attitude,Barneys Farm,,,,,,,,,Shop for breeder Barneys Farm Seeds in our range of quality autoflowering cannabis seeds. Zkittlez OG Auto is now for sale at the Attitude Seedbank UK.,,Balanced Hybrid,,,,,,Cannabiogen Seeds,,,,50,FALSE,html/7147e9a99b3d9057.html,50,2026-01-14T10:39:54.346157,,https://www.cannabis-seeds-bank.co.uk/barneys-farm-seeds-auto-zkittlez-og/prod_5890,,,,,,,,,,,Barneys Farm Seeds
56d90934-17f0-4f6a-8eec-5d5255d7819e,attitude,Purple Caper,,,,,,,,,Discover the range of Purple Caper Seeds. Buy online Zkittlez OG cannabis seeds at the Attitude Seedbank UK.,,,,spicy,,,,Cannabiogen Seeds,,,,,FALSE,html/cd3d295bb57ffd00.html,,2026-01-14T10:39:54.574430,,https://www.cannabis-seeds-bank.co.uk/purple-caper-seeds-zkittlez-og/prod_7362,,,,,,,,,,,Purple Caper Seeds
3573bd0e-b431-4c1f-96c9-9c6e0b0c068b,attitude,Bomb,,,,,,,,,Zkittlez Gum Bomb Cannabis Seeds By Bomb Seeds are now in stock. We're constantly getting new seeds from the biggest seedbanks. Buy a pack today at the Attitude Seedbank UK.,,,,,,,,Cannabiogen Seeds,,,,,FALSE,html/5980553c6d54d57a.html,,2026-01-14T10:39:54.828058,,https://www.cannabis-seeds-bank.co.uk/bomb-seeds-zkittlez-gum-bomb/prod_9145,,,23.5,,25,22,22.00-25.00%,,,,Bomb Seeds
93dc6120-aafc-4cbe-9b02-561ddd7f545c,attitude,Expert,,,2,,,,,,Shop for Zkittlez Glue Cannabis Seeds by Expert Seedbank. Buy online or order over the phone. Discreet and very fast worldwide delivery on all cannabis seeds.,,,,,,,,Cannabiogen Seeds,80-100 cm,,,,FALSE,html/da03457769d7807d.html,,2026-01-14T10:39:55.026176,,https://www.cannabis-seeds-bank.co.uk/expert-seeds-zkittlez-glue/prod_6066,,,,23,23,23,,,,,Expert Seeds
9360fa9e-8dfd-4632-bc2d-117080bdd9aa,attitude,Purple Caper,,,,,,,,,Zkittlez Cake Cannabis Seeds by Purple Caper Seeds is available to buy at the Attitude Seedbank. Check out the Attitude website for the full range of Purple Caper cannabis seeds.,,,,,,,,Cannabiogen Seeds,,,,,FALSE,html/5f2bf2657f7dca0e.html,,2026-01-14T10:39:55.212655,,https://www.cannabis-seeds-bank.co.uk/purple-caper-seeds-zkittlez-cake/prod_6116,,,,,,,,,,,Purple Caper Seeds
e59f3deb-be23-47c3-8cab-a5c9ae7b880c,attitude,Purple Caper,,,,,,,,,Zkittlez BX Regular Cannabis Seeds are now in stock. DonÃ¢ÂÂt miss your chance to add this fantastic strain from Purple Caper Seeds.,,,,,,,,Cannabiogen Seeds,,,,,FALSE,html/a771409e4b9ff444.html,,2026-01-14T10:39:55.435698,,https://www.cannabis-seeds-bank.co.uk/purple-caper-seeds-zkittlez-BX/prod_6115,,,,,,,,,,,Purple Caper Seeds
7c948919-c343-46ca-a7ba-e0143354eaa2,attitude,Advanced,,,,,,,,,The Attitude Seedbank stocks the best selection of female marijuana seeds including AUTO Zkittlez Cannabis Seeds by Advanced Seeds. Don't miss out this amazing offer and order a pack today.,,,,,,,,Cannabiogen Seeds,80-100 cm,,,,FALSE,html/0cccbaff5d9d2c0d.html,,2026-01-14T10:39:55.645845,,https://www.cannabis-seeds-bank.co.uk/advanced-seeds-auto-zkittlez/prod_6964,,,,20,20,20,,,,,Advanced Seeds
0ee3b19a-479f-4203-835f-e09a3742b6d7,attitude,Black Skull,,,,1,0,0-1%,,,"We sell AUTO Zkittlez by Black Skull Seeds at The Attitude Seedbank, follow us on Facebook and Instagram to stay up to date with all of our promotions and giveaways. ",,,,,,,,Cannabiogen Seeds,60-100 cm,,,,FALSE,html/83b6f38be67a5fe4.html,,2026-01-14T10:39:55.858786,,https://www.cannabis-seeds-bank.co.uk/black-skull-seeds-auto-zkittlez/prod_6529,,,,22,22,22,,,,,Black Skull Seeds
9afde3a8-766e-4fdd-8b9e-7dcb2c268f35,attitude,Auto,,,1,,,,,,"Buy Runtz Auto Seeds today at Attitude Seedbank UK, you wonÃ¢ÂÂt regret it! Discreet and very fast worldwide delivery on all cannabis seeds.",,Sativa,,,,,,Cannabiogen Seeds,,,,40,FALSE,html/7b45e94e1999d985.html,60,2026-01-14T10:39:56.095592,,https://www.cannabis-seeds-bank.co.uk/auto-seeds-zkittlez/prod_9489,,,,24,24,24,,,,,Auto Seeds
c7b82e2f-2f13-4aa6-91b9-513e8c1c86f5,attitude,Silent,,,,,,,,,"Find many unique varieties created by Silent Seed at Attitude Seedbank. Buy online Zkittlez 2.0 marijuana seeds. 
",,,,,,,,Cannabiogen Seeds,,,,,FALSE,html/954352ef356a28dd.html,,2026-01-14T10:39:56.328168,,https://www.cannabis-seeds-bank.co.uk/silent-seeds-zkittlez-2-0/prod_7895,,,19.5,,22,17,17-22%,,,,Silent Seeds
e0a29132-72ba-4273-90b3-768181eb2d2c,attitude,Advanced,,,,,,,,,Zkittlez Cannabis Seeds by Advanced Seeds are now in stock. Check out their entire cannabis seed range today! Buy online at the Attitude Seedbank UK.,,,,,,,,Cannabiogen Seeds,100-120 cm,,,,FALSE,html/176c75e06e629ea4.html,,2026-01-14T10:39:56.541905,,https://www.cannabis-seeds-bank.co.uk/advanced-seeds-zkittlez/prod_6966,,,,23,23,23,,,,,Advanced Seeds
8cc2953c-3e8e-4e5c-9437-967b00a6fd1e,attitude,Advanced,,,,,,,,,Advanced Seeds Zkittlez FAST marijuana seeds in stock and available online at Attitude Seedbank for delivery. Seeds from around the world.,,,,,,,,Cannabiogen Seeds,80-100 cm,,,,FALSE,html/7d29123a9e3b4472.html,,2026-01-14T10:39:56.728579,,https://www.cannabis-seeds-bank.co.uk/advanced-seeds-zkittlez-fast/prod_7864,,,,23,23,23,,,,,Advanced Seeds
020f8bba-f1fe-40f9-bb27-2e99e2015757,attitude,Black Skull,,,,1,0,0-1%,,,Massive range of high quality marijuana seeds for sale at the Attitude Seedbank UK. New Zkittlez cannabis seeds by BlackSkull Seed Bank is now in stock.,,Indica,,,,,,Cannabiogen Seeds,,,,60,FALSE,html/e9cd736cf2e9ee00.html,40,2026-01-14T10:39:56.933635,,https://www.cannabis-seeds-bank.co.uk/black-skull-seeds-zkittlez/prod_5857,,,,23,23,23,,,,,Black Skull Seeds
ea57c52d-0c58-4ec9-bc2a-b6e8028bf7ce,attitude,Archive,,,,,,,,,Rare and exclusive genetics. Buy online Rainbow Belts aka Zkittles R-Bx1 by Archive Seeds. Best cannabis seeds.,,,,,,,,Cannabiogen Seeds,,,,,FALSE,html/1f9637cc7b05dcec.html,,2026-01-14T10:39:57.183664,,https://www.cannabis-seeds-bank.co.uk/archive-seeds-rainbow-belts-aka-zkittles-r-BX1/prod_6048,,,26.5,,28,25,25.00-28.00%,,,,Archive Seeds
0885df63-cb3b-4c06-ac98-809d4cf33dc0,attitude,Black Farm Genetix Zkittles Divorce,,,,,,,,,Here's one of the treasures from Black Farm Genetics. Zkittles Divorce is now in stock. Buy it online at the Attitude Seedbank UK.,,,,,,,,Cannabiogen Seeds,,,,,FALSE,html/64de49344084d6a6.html,,2026-01-14T10:39:57.367864,,https://www.cannabis-seeds-bank.co.uk/black-farm-genetix-zkittles-divorce/prod_8420,,,,,,,,,,,Black Farm Genetix
e8692879-94f7-4e86-9b05-48d67dfc7b0c,attitude,FastBuds,,,,,,,,,"The Attitude Seedbank offers discreet, quick and secure worldwide shipping of all orders placed securely online or over the phone. Shop with us for feminized Z Auto by FastBuds Seeds at low prices. Extra freebies for bank transfers and crypto currency payments.",,,,,,,,Cannabiogen Seeds,,,,,FALSE,html/808a1f434e301f26.html,,2026-01-14T10:39:57.627952,,https://www.cannabis-seeds-bank.co.uk/fastbuds-seeds-zkittles-auto/prod_6407,,,,,,,,,,,FastBuds Seeds
8660022b-96e7-4198-9f97-64e9fc7f6086,attitude,Big Head,,,,,,,,,"The Attitude Seedbank offers widest collection of marijuana seeds souvenirs available for discreet, fast and secure worldwide shipping. Shop with us for Zkittelz by Big Head Seeds. Place an order securely online or over the phone. We offer extra freebies for bank transfers and crypto currency payments.",,,,,,,,Cannabiogen Seeds,,,,,FALSE,html/0dbe294ebab81cc9.html,,2026-01-14T10:39:57.822421,,https://www.cannabis-seeds-bank.co.uk/big-head-seeds-zkittelz/prod_5708,,,16.5,,18,15,15-18%,,,,Big Head Seeds
8e93567e-5bf7-4d83-8d12-7702c027d30a,attitude,Kera,,,,,,,,,Great value and top quality autoflowering marijuana seeds from Kera Seeds. Buy online new Zkittels AUTO Cannabis Seeds.,,,,,,,,Cannabiogen Seeds,,,,,FALSE,html/4f303d434eda4251.html,,2026-01-14T10:39:58.065453,,https://www.cannabis-seeds-bank.co.uk/kera-seeds-zkittels-auto/prod_6637,,,,25,25,25,,,,,Kera Seeds
7d1ab91a-1cd9-4dbd-b8b5-bd4462d57d98,attitude,Kera,,,,,,,,,Discover the range of high quality marijuana seeds from Kera Seeds. Buy online Zkittels Cannabis Seeds.,,Sativa,,,,,,Cannabiogen Seeds,,,,40,FALSE,html/cc9f231cb3025404.html,60,2026-01-14T10:39:58.329045,,https://www.cannabis-seeds-bank.co.uk/kera-seeds-zkittels/prod_5952,,,,25,25,25,,,,,Kera Seeds
611ed26f-937a-4389-9998-488e905d9111,attitude,Exotic,,,,,,,,,"All the very best seedbanks at the Attitude Seedbank, browse and buy today. Shop for Zkittalicious Cannabis Seeds by Exotic Seed.",,Sativa,,spicy,,,,Cannabiogen Seeds,,,,30,FALSE,html/ac19619fa77de7d7.html,70,2026-01-14T10:39:58.521712,,https://www.cannabis-seeds-bank.co.uk/exotic-seed-zkittalicious/prod_6035,,,,,,,,,,,Exotic Seed
