strain_id,seed_bank,strain_name_raw,awards_raw,breeder_name_raw,cbd_content_raw,cbd_max_raw,cbd_min_raw,cbd_range_raw,cbn_content_raw,climate_raw,description_raw,difficulty_raw,dominant_type_raw,effects_all_raw,flavors_all_raw,flowering_time_raw,flowering_type_raw,generation_raw,genetics_lineage_raw,height_indoor_raw,height_outdoor_raw,height_raw,indica_percentage_raw,is_hybrid_raw,s3_html_key_raw,sativa_percentage_raw,scraped_at_raw,seed_type_raw,source_url_raw,suitable_environments_raw,terpenes_raw,thc_average_raw,thc_content_raw,thc_max_raw,thc_min_raw,thc_range_raw,total_grow_time_raw,yield_indoor_raw,yield_outdoor_raw,breeder_extracted
96ea88f1-1c05-40d0-9062-1b650f782085,herbies,Dozy Doz,,,99.34,,,,,,,,,happy,sweet,56-70 days,,,Totally Alpha OG x (Totally Alpha OG S1 ÃÂ F1 Durban Poison S1 IBL)   Show all Show less     Dozy Doz,59.1,59.1,,,,html/0fa9f9a6539ed3f2.html,,2026-01-14,,https://herbiesheadshop.com/cannabis-seeds/dozy-doz,"Outdoor, Indoor",,,99.34,,,,,1.6,17.6,AlphaFem Seeds
69a24dbb-49ed-4a3c-870b-cab777bb8c50,herbies,White Widow Auto Herbies Seeds Usa,,,98.29,,,,,,,,,focused,sweet,75-80 days,,,White Widow x Critical+ Auto   Show all Show less     White Widow Auto Strain Reviews    4.9   54 re,43.3,43.3,,65.0,,html/1020159a72a37c09.html,35.0,2026-01-14,,https://herbiesheadshop.com/cannabis-seeds/white-widow-auto-herbies-seeds-usa,"Outdoor, Indoor",,,98.29,,,,75 - 80 days,1.8,3.2,Herbies Seeds
d0814e51-bade-4e7e-adea-2b1522d0a599,herbies,Grandaddy Purple Herbies Seeds Usa,,,98.29,,,,,,,,,euphoric,sweet,63-70 days,,,Purple Urkle x Big Bud   Show all Show less     Grandaddy Purple Strain Reviews    4.9   21 reviews,59.1,59.1,,75.0,,html/106ccdae2461a9cb.html,25.0,2026-01-14,,https://herbiesheadshop.com/cannabis-seeds/grandaddy-purple-herbies-seeds-usa,"Outdoor, Indoor",,,98.29,,,,,1.8,21.2,Herbies Seeds
710f6806-b729-4d05-831d-b1f303ffc9b8,herbies,Sweet Bourbon Kush Auto Super Sativa Seed Club,,,25.0,,,,,,,,,happy,sweet,,,,LA Confidential x OG Kush x European Auto Kush   Show all Show less     Sweet Bourbon Kush Auto Stra,,,,80.0,,html/1103f6b50291058e.html,20.0,2026-01-14,,https://herbiesheadshop.com/cannabis-seeds/sweet-bourbon-kush-auto-super-sativa-seed-club,"Outdoor, Indoor",,,25.0,,,,70 days,2.0,,Super Sativa Seed Club
4af3de91-18ca-42c4-ad62-b8b33c424054,herbies,Runtz Auto Herbies Seeds Usa,,,98.29,,,,,,,,,uplifting,sweet,63-70 days,,,Runtz x BF Super Auto #1   Show all Show less     Runtz Auto Strain Reviews    4.9   15 reviews,51.2,59.1,,65.0,,html/11146a3c69aadf53.html,35.0,2026-01-14,,https://herbiesheadshop.com/cannabis-seeds/runtz-auto-herbies-seeds-usa,"Outdoor, Indoor",,,98.29,,,,63 - 70 days,2.3,28.2,Herbies Seeds
455f56ef-c7a3-43bd-9838-d604cd274a14,herbies,Grapefruit Auto,,,97.71,,,,,,,,,happy,sweet,63-70 days,,,Vancouver Sour Citrus x Ruderalis   Show all Show less     Grapefruit Auto Strain Reviews    4.6   1,47.2,47.2,,50.0,,html/1128f3030d992c56.html,50.0,2026-01-14,,https://herbiesheadshop.com/cannabis-seeds/grapefruit-auto,"Outdoor, Indoor",,,97.71,,,,63 - 70 days,1.8,8.8,Fast Buds
773461dd-df16-494d-99ea-2a09d8ff876a,herbies,Harlequin Cbd 2 1 Herbies Seeds Usa,,,98.29,,,,,,,,,relaxed,citrus,,,,(Harlequin x Sour Tsunami) x Kimbo Kush   Show all Show less     Harlequin CBD 2:1 Strain Reviews,,,,,,html/1191bf5a3dfb86cb.html,,2026-01-14,,https://herbiesheadshop.com/cannabis-seeds/harlequin-cbd-2-1-herbies-seeds-usa,"Outdoor, Indoor",,,98.29,,,,,1.8,19.4,Herbies Seeds
77709342-1904-4123-90c6-ec48819be45d,herbies,Exodus Cheese Herbies Seeds Usa,,,98.29,,,,,,,,,relaxed,sweet,56-60 days,,,Skunk #1   Show all Show less     Exodus Cheese Strain Reviews     No reviews yet. Be the first to l,59.1,59.1,,,,html/11c0400d4cbf4711.html,,2026-01-14,,https://herbiesheadshop.com/cannabis-seeds/exodus-cheese-herbies-seeds-usa,"Outdoor, Indoor",,,98.29,,,,,2.5,28.2,Herbies Seeds
4776799f-7863-4582-84ce-04efd54babad,herbies,Cannatonic Cbd Herbies Seeds Usa,,,98.29,,,,,,,,,uplifting,berry,56-67 days,,,Cannatonic (Secret)   Show all Show less     Cannatonic CBD Strain Reviews     No reviews yet. Be th,,,,50.0,,html/12994fd86745331a.html,50.0,2026-01-14,,https://herbiesheadshop.com/cannabis-seeds/cannatonic-cbd-herbies-seeds-usa,"Outdoor, Indoor",,,98.29,,,,,1.8,15.9,Herbies Seeds
9120f6d6-2267-44ff-b25c-b05b1fc1939e,herbies,Girl Scout Cookies Auto Blimburn Seeds,,,98.96,,,,,,,,,happy,sweet,56-63 days,,,GSC x Ruderalis   Show all Show less     Girl Scout Cookies Auto Strain Reviews    5.0   2 reviews,43.3,,,,,html/137b59df0f1a2d23.html,,2026-01-14,,https://herbiesheadshop.com/cannabis-seeds/girl-scout-cookies-auto-blimburn-seeds,"Outdoor, Indoor",,,98.96,,,,56 - 63 days,2.0,10.6,Blimburn Seeds
863bdc5a-658b-4201-9d05-63150feee7c7,herbies,Runtz Herbies Seeds Usa,,,98.29,,,,,,,,,happy,sweet,,,,(Z x Gelato) x Secret   Show all Show less     Runtz Strain Reviews    5.0   5 reviews      Rate the,47.2,66.9,,65.0,,html/139fea4823f58830.html,35.0,2026-01-14,,https://herbiesheadshop.com/cannabis-seeds/runtz-herbies-seeds-usa,"Outdoor, Indoor",,,98.29,,,,,2.0,24.7,Herbies Seeds
6f351b02-aa9e-42cd-8398-b300b1f7a5e5,herbies,Alaska Thunderfuck Auto Growers Choice,,,22.0,,,,,,,,,happy,sweet,55-65 days,,,North American x Afghani x Ruderalis   Show all Show less     Alaska Thunderfuck Auto Strain Reviews,,,,40.0,,html/13f330bb6040abd1.html,50.0,2026-01-14,,https://herbiesheadshop.com/cannabis-seeds/alaska-thunderfuck-auto-growers-choice,"Outdoor, Indoor",,,22.0,,,,55 - 65 days,1.6,30.0,Growers Choice
711865f4-d7a2-48ea-a617-7d2e12a161f7,herbies,Purple Lemonade,,,97.71,,,,,,,,,happy,berry,63-70 days,,,Purple Lemonade   Show all Show less     Purple Lemonade Auto Strain Reviews    4.7   26 reviews,47.2,47.2,,70.0,,html/14025f6a7dc5ffc3.html,30.0,2026-01-14,,https://herbiesheadshop.com/cannabis-seeds/purple-lemonade,"Outdoor, Indoor",,,97.71,,,,63 - 70 days,1.6,8.8,Fast Buds
3f25c5af-801d-45c0-b469-bb98b5969c78,herbies,Ztrawberriez Auto,,,97.71,,,,,,,,,happy,berry,63-70 days,,,Ztrawberriez Auto   Show all Show less     Ztrawberriez Auto Strain Reviews    5.0   3 reviews,47.2,47.2,,40.0,,html/14281e1c8cf9364d.html,60.0,2026-01-14,,https://herbiesheadshop.com/cannabis-seeds/ztrawberriez-auto,"Outdoor, Indoor",,,97.71,,,,63 - 70 days,2.0,8.8,Fast Buds
cc59fbab-fef4-49c0-9c82-7240f3344d81,herbies,Cbd Auto White Widow,,,99.01,,,,,,,,,calming,sweet,63-70 days,,,Auto White Widow x CBD Sweet x Sour Widow   Show all Show less     CBD Auto White Widow Strain Revie,,,,,,html/147cae3cd46e33a7.html,,2026-01-14,,https://herbiesheadshop.com/cannabis-seeds/cbd-auto-white-widow,"Outdoor, Indoor, Greenhouse",,,99.01,,,,63 - 70 days,1.6,,Dutch Passion
9bb30d57-81f7-4cfc-88b4-b4ee219ada40,herbies,Quarter Pounder Autoflower,,,99.13,,,,,,,,,relaxed,sweet,56-63 days,,,Brazilian genetics   Show all Show less     Quarter Pounder Autoflower Strain Reviews    4.9   28 re,59.1,59.1,,,,html/158b938194527401.html,,2026-01-14,,https://herbiesheadshop.com/cannabis-seeds/quarter-pounder-autoflower,"Outdoor, Indoor",,,99.13,,,,56 - 63 days,1.3,5.3,EGS
291797b1-0799-47ac-8390-e19d5d296ba9,herbies,Original Auto Amnesia Haze Fastbuds,,,97.71,,,,,,,,,happy,sweet,,,,Amnesia Haze Autoflowering   Show all Show less     Original Auto Amnesia Haze Strain Reviews    5.0,59.1,59.1,,30.0,,html/16537ff35774ddff.html,70.0,2026-01-14,,https://herbiesheadshop.com/cannabis-seeds/original-auto-amnesia-haze-fastbuds,"Outdoor, Indoor",,,97.71,,,,70 days,2.1,10.6,Fast Buds
6da8c7ec-1092-4624-88df-daf7f06ca486,herbies,Stress Killer Automatic Cbd,,,98.05,,,,,,,,,happy,sweet,77-84 days,,,Lemon Shining Silver Haze x Juanita la Lagrimosa x Ruderalis   Show all Show less     Stress Killer,55.1,63.0,,30.0,,html/16e3d1ad7498e4b1.html,60.0,2026-01-14,,https://herbiesheadshop.com/cannabis-seeds/stress-killer-automatic-cbd,"Outdoor, Indoor",,,98.05,,,,77 - 84 days,1.6,5.6,Royal Queen Seeds
6bf2aafe-5090-46df-96ad-2ec29bb8e4be,herbies,Critical Automatic Blimburn Seeds,,,98.96,,,,,,,,,happy,sweet,,,,Critical Auto   Show all Show less     Critical Automatic Strain Reviews     No reviews yet. Be the,,,,,,html/172ec76c3f698674.html,,2026-01-14,,https://herbiesheadshop.com/cannabis-seeds/critical-automatic-blimburn-seeds,"Indoor, Greenhouse",,,98.96,,,,65 days,1.3,4.2,Blimburn Seeds
cb4ad5ec-6c0d-4244-9387-7c233dea770b,herbies,Purple Og Punch Super Sativa Seed Club,,,20.0,,,,,,,,,happy,berry,49-56 days,,,Larry OG x Granddaddy Purple   Show all Show less     Purple OG Punch Strain Reviews     No reviews,,,,80.0,,html/179918b58248597d.html,20.0,2026-01-14,,https://herbiesheadshop.com/cannabis-seeds/purple-og-punch-super-sativa-seed-club,"Outdoor, Indoor",,,20.0,,,,,2.0,,Super Sativa Seed Club
03da304a-e9e4-4215-b86e-be10fe32d0ed,herbies,Original Auto Cheese Fastbuds,,,97.71,,,,,,,,,happy,sweet,,,,Cheese Autoflowering   Show all Show less     Original Auto Cheese Strain Reviews    4.9   11 review,43.3,43.3,,70.0,,html/1838a1fbe655de4f.html,30.0,2026-01-14,,https://herbiesheadshop.com/cannabis-seeds/original-auto-cheese-fastbuds,"Outdoor, Indoor",,,97.71,,,,63 days,1.8,5.3,Fast Buds
ac6415ab-c30f-4a66-a074-193d47c073cd,herbies,Silver Surfer Haze Blimburn Seeds,,,98.96,,,,,,,,,euphoric,sweet,70-80 days,,,Haze x Skunk x Northern Lights   Show all Show less     Silver Surfer Haze Strain Reviews     No rev,,,,,,html/18db39471bab14bf.html,,2026-01-14,,https://herbiesheadshop.com/cannabis-seeds/silver-surfer-haze-blimburn-seeds,"Outdoor, Indoor",,,98.96,,,,,2.3,35.3,Blimburn Seeds
2fd5a9a7-4b7f-4cee-8d61-56997d67d12c,herbies,Punch Cookies,,,99.34,,,,,,,,,happy,sweet,65-70 days,,,Purple Punch x (Totally Alpha OG S1 ÃÂ F1 Durban Poison S1 IBL)   Show all Show less     Punch Cookie,59.1,59.1,,,,html/19ed06ae649dbca9.html,,2026-01-14,,https://herbiesheadshop.com/cannabis-seeds/punch-cookies,"Outdoor, Indoor",,,99.34,,,,,1.8,21.2,AlphaFem Seeds
7d09213d-d41e-43f6-9b6c-848b73b03835,herbies,Chemdog,2 nd IC-420 Growers Cup 2008,,96.74,,,,,,,,,relaxed,citrus,,,,OG Kush x Sour Diesel     Awards   2 nd IC-420 Growers Cup 2008   Show all Show less     Chemdog Str,,,,70.0,,html/19f1a96f9dd54100.html,30.0,2026-01-14,,https://herbiesheadshop.com/cannabis-seeds/chemdog,"Outdoor, Indoor",,,96.74,,,,,2.6,35.3,Green House Seeds
4fac2263-78eb-404a-9235-39b5e90d9598,herbies,Glue Gelato Auto,,,98.39,,,,,,,,,happy,sweet,65-70 days,,,GG#4 Original Glue x Gelato x BF Super Auto #1   Show all Show less     Glue Gelato Auto Strain Revi,47.2,47.2,,60.0,,html/19fb5c7993a6fc2e.html,40.0,2026-01-14,,https://herbiesheadshop.com/cannabis-seeds/glue-gelato-auto,"Outdoor, Indoor",,,98.39,,,,65 - 70 days,2.0,21.2,Barney's Farm
9623fd9e-3f12-42be-9a19-b83f6d2fc059,herbies,Gg 4 Original Glue Fast Version,,,99.13,,,,,,,,,happy,pine,,,,GG#4 Original Glue   Show all Show less     GG#4 Original Glue Fast Version Strain Reviews    5.0,47.2,47.2,,,,html/1a4a482c8f41db37.html,,2026-01-14,,https://herbiesheadshop.com/cannabis-seeds/gg-4-original-glue-fast-version,"Outdoor, Indoor",,,99.13,,,,,2.1,24.7,EGS
bf10c241-21e8-49dd-951a-3af90d3d8d80,herbies,Himalaya Gold,1st Bio HTCC 1997,,96.74,,,,0.07%,,,,,creative,,,,,Nepalese x North Indian     Awards   1st Bio HTCC 1997   Show all Show less     Himalaya Gold Strain,,,,70.0,,html/1a9f8dcc7ee6c633.html,30.0,2026-01-14,,https://herbiesheadshop.com/cannabis-seeds/himalaya-gold,"Outdoor, Indoor",,,96.74,,,,,2.8,47.6,Green House Seeds
1938bcd7-d4d6-4707-b6d7-051d1f87d1eb,herbies,Kush Mints Herbies Seeds Usa,,,98.29,,,,,,,,,uplifting,sweet,55-65 days,,,Animal Mints x Bubba Kush   Show all Show less     Kush Mints Strain Reviews    5.0   11 reviews,59.1,59.1,,,,html/1b338bb1adc7320a.html,,2026-01-14,,https://herbiesheadshop.com/cannabis-seeds/kush-mints-herbies-seeds-usa,"Outdoor, Indoor",,,98.29,,,,,2.3,8.8,Herbies Seeds
09c491c9-7c06-4075-87d4-c31fa472b529,herbies,Lemon Haze Fast Version Herbies Seeds Usa,,,98.29,,,,,,,,,,sweet,63-70 days,,,Silver Haze x Lemon Skunk Fast Version   Show all Show less     Lemon Haze Fast Version Strain Revie,43.3,43.3,,,,html/1b86f9e044f4cb9f.html,,2026-01-14,,https://herbiesheadshop.com/cannabis-seeds/lemon-haze-fast-version-herbies-seeds-usa,"Outdoor, Indoor",,,98.29,,,,,2.3,30.0,Herbies Seeds
294b573c-cafe-4e82-9dc9-3b4f1c8c6efb,herbies,Trichome And Cream Auto Dutch Passion,,,99.01,,,,,,,,,relaxed,sweet,70-84 days,,,Cookies & Cream (Starfighter x Girl Scout Cookies) x Autoflower   Show all Show less     Trichome &,39.4,39.4,,,,html/1c732b9afadd4930.html,,2026-01-14,,https://herbiesheadshop.com/cannabis-seeds/trichome-and-cream-auto-dutch-passion,"Outdoor, Indoor, Greenhouse",,,99.01,,,,70 - 84 days,1.6,2.6,Dutch Passion
